Product code,Product Name,Product Main Category,Product Sub Category,DEPARTMENT ,DESCRIPTION ,Video Link,Image 2,Catalogue ,Price 1 (Customer type 1),Price 2 ( Customer type 2),Price 3 ( Customer type 3)
DE4013,DENU TEMP CROWN A3,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU TEMP CROWN A2 is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1ontA-2ac4GoSTxfapdXfLIySjK4aUWR-/view?usp=sharing,https://drive.google.com/file/d/1H_rKEbxnyOTFXA8WmoNVjFUpgU7cyCiQ/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4014,DENU TEMP CROWN KIT ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU TEMP CROWN KIT is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1grCOAxCBzahw6yfYqkTRDUdY5TUxK0Yv/view?usp=sharing,https://drive.google.com/file/d/1grCOAxCBzahw6yfYqkTRDUdY5TUxK0Yv/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4015,DENU FIL FLOW ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU FIL FLOW is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1XhbGiV_Ap-fHxyDzIQjmVbQtqEa5ywog/view?usp=sharing,https://drive.google.com/file/d/1XhbGiV_Ap-fHxyDzIQjmVbQtqEa5ywog/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4016,DENU ETCH 37,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU ETCH 37 is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1grCOAxCBzahw6yfYqkTRDUdY5TUxK0Yv/view?usp=sharing,https://drive.google.com/file/d/1grCOAxCBzahw6yfYqkTRDUdY5TUxK0Yv/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4017,DENU BOND ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU BOND is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/161MUdeiZetI_HYu9XJ6zUrka3ZHwUleo/view?usp=sharing,https://drive.google.com/file/d/161MUdeiZetI_HYu9XJ6zUrka3ZHwUleo/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4018,DENU TEMP CEMENT NE ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU TEMP CEMENT NE is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1ztziFr3aZX_lg3BOo21ck0VMldmjUEcC/view?usp=sharingg,https://drive.google.com/file/d/1arutzQNijkP07HaYCKSj4rnQcJ5Rq5If/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4019,DENU TEMP CEMENT EZ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU TEMP CEMENT EZ is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1eY7HLX3Km7DKcq6vTbrS7zyHsDCFWb4C/view?usp=sharing,https://drive.google.com/file/d/1eY7HLX3Km7DKcq6vTbrS7zyHsDCFWb4C/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4020,DENU DUAL CORE ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU DUAL CORE is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1qcshNEX3BtF8oKsBhBNBdTas5jzwX_n4/view?usp=sharing,https://drive.google.com/file/d/1bj3dlsV4a2291FrR4NsmighCTKqEbdvW/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4021,DENU EDTA CREAM ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU EDTA CREAM is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1grCOAxCBzahw6yfYqkTRDUdY5TUxK0Yv/view?usp=sharing,https://drive.google.com/file/d/1grCOAxCBzahw6yfYqkTRDUdY5TUxK0Yv/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4022,DENU ROOT SEAL ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU ROOT SEAL is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1yxrjWe075BLp52HVsEAsLgNNeH1Wc1Zv/view?usp=sharing,https://drive.google.com/file/d/1ztziFr3aZX_lg3BOo21ck0VMldmjUEcC/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4023,DENU SPARKLE KIT 1,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU SPARKLE KIT 1 is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1noM1_ngLZ4sMmLHSUyKiGbzhLPnc17tv/view?usp=sharing,https://drive.google.com/file/d/1noM1_ngLZ4sMmLHSUyKiGbzhLPnc17tv/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4024,DENU CLEAR VARNISH ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU CLEAR VARNISH is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1jT7EnyiAigx4AAFaaoDp__LzLeZkD2De/view?usp=sharing,https://drive.google.com/file/d/1jT7EnyiAigx4AAFaaoDp__LzLeZkD2De/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4025,DENU FLUROID GEL TRAY ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU FLUROID GEL TRAY is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1Bo-7Vl7HxKLwu8qy9uMEc48bUDYZvIQi/view?usp=sharing,https://drive.google.com/file/d/1n1q9NxnGfbCTPB3voNz96SPTVK4rko1v/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
DE4026,DENU SEAL ,DENTAL ,DENTAL MATERIALS,DENTAL,"DENU SEAL is a high-quality dental product designed to meet the needs of modern clinical practices. It combines reliability, ease of use, and performance, making it a trusted choice for dental professionals.
 
 Key Features:
 - Professional-grade quality
 - Easy handling and application
 - Consistent results
 
 Benefits:
 - Supports clinical efficiency
 - Enhances accuracy and patient comfort
 - Reliable for daily use
 
 Ideal Usage:
 - General dental applications
 - Clinics seeking dependable materials",https://drive.google.com/file/d/1s1WiBACeHw2l7CbvnoB77ctQxbXFaJF9/view?usp=sharing,https://drive.google.com/file/d/1s1WiBACeHw2l7CbvnoB77ctQxbXFaJF9/view?usp=sharing,https://drive.google.com/file/d/12eyqU1BRvQf6aMidDXyIhTvr4FZ4yUlL/view?usp=sharing,,,
AM1500,AMOUL AED I 3,MEDICAL,MEDICAL EQUIPMENT,EMERGENCY/CARDIOLOGY ,"The AMOUL AED I3 is a reliable and user-friendly life-saving device designed for quick response during sudden cardiac emergencies. Compact in size yet powerful in performance, it guides users step-by-step with clear voice prompts and visual indicators, making it easy for both professionals and first-time responders to use with confidence.

Built for durability, the AED I3 features a robust design suitable for schools, offices, public spaces, and medical environments. Its intelligent technology automatically analyzes the patient’s heart rhythm and delivers a shock only when necessary, ensuring safe and effective treatment.

Key Features:

Easy operation – one-button design with clear voice and visual instructions.

Fast response time – rapid analysis and shock delivery.

Biphasic technology – proven effective and safe for defibrillation.

Compact and lightweight – portable and easy to store in any setting.

Self-check function – performs regular system tests to ensure readiness.

Durable build – designed to withstand demanding environments.

The AMOUL AED I3 combines safety, simplicity, and reliability—making it an essential device for any workplace, institution, or public safety program.",https://drive.google.com/file/d/1Z9t1HJgUROKkrrhhUKipkO2IKzjdJili/view?usp=sharing,https://drive.google.com/file/d/1TeTLyB8wslkoRTsUfJUPU8A0Na94grsG/view?usp=sharing,https://drive.google.com/file/d/1jW6BUTwYbFgF8fcp9BNFd-7ACaYtXfbX/view?usp=sharing,,,
AM1501,AMOUL AED I 5,MEDICAL,MEDICAL EQUIPMENT,EMERGENCY/CARDIOLOGY ,"The AMOUL AED I5 is designed to deliver fast, accurate, and reliable support in sudden cardiac arrest emergencies. With advanced analysis technology and a simple, user-friendly interface, it gives rescuers clear step-by-step voice and visual instructions, ensuring effective use even by non-medical responders.

Compact yet robust, the AED I5 is built for use in public spaces, offices, schools, transport hubs, and medical facilities. Its intelligent system automatically detects heart rhythm and advises shock delivery only when needed, maximizing patient safety.

Key Features:

One-touch operation with intuitive guidance.

High-accuracy rhythm analysis for precise decision-making.

Biphasic defibrillation technology for effective treatment.

Lightweight and portable design for easy deployment anywhere.

Automatic self-testing to ensure the device is always rescue-ready.

Durable housing built to perform reliably in demanding environments.

The AMOUL AED I5 offers a perfect balance of advanced technology and ease of use, making it a trusted choice for organizations and communities committed to saving lives.",https://drive.google.com/file/d/1Z9t1HJgUROKkrrhhUKipkO2IKzjdJili/view?usp=sharing,https://drive.google.com/file/d/1Z9t1HJgUROKkrrhhUKipkO2IKzjdJili/view?usp=sharing,https://drive.google.com/file/d/1lNwj6ZO7t5_LO7NawCrualVqfr6XY0x2/view?usp=sharing,,,
MD250,VITAL SIGN MONITOR OXIMA 3,MEDICAL,MEDICAL EQUIPMENT,CARDIOLOGY ,"The Oxima 3 Vital Sign Monitor is a reliable solution for continuous monitoring of key patient parameters in hospitals, clinics, and emergency care settings. Designed with simplicity and accuracy in mind, it provides clear real-time readings, ensuring healthcare professionals can make quick and confident decisions.

With a compact design and intuitive interface, the Oxima 3 is easy to operate and suitable for both adult and pediatric patients. Its advanced sensors deliver precise measurements, while the bright display makes vital information visible at a glance, even in busy clinical environments.

Key Features:

Multi-parameter monitoring – tracks SpO₂, pulse rate, and more.

High-accuracy sensors for dependable results.

User-friendly design with a clear and bright display.

Compact and lightweight – easy to move between wards or use bedside.

Long battery life for continuous operation in demanding settings.

Built for healthcare environments – durable and easy to clean.

The Oxima 3 offers the right balance of performance and practicality, making it a dependable choice for routine monitoring and emergency care alike.",,https://drive.google.com/file/d/1OBGfuOGIU4vI7iE7XfHehhrH31Oly5hk/view?usp=sharing,https://drive.google.com/file/d/12Z5IdBtCBkSL5EgtqsMm-NM6MpzjhCp3/view?usp=sharing,,,
